id,nb,lat,lng,totbs
1206,42505,48.81576879198393,2.350476198934541,30
1207,42701,48.80721112325003,2.353852672868236,30
1208,42702,48.81047749960048,2.358172896462481,20
1209,42704,48.81201281428704,2.35697189328747,25
1210,42705,48.81280029637467,2.361041166442304,25
1211,42706,48.81466249560886,2.36134550272134,30
1212,42707,48.81236782937978,2.361809848253217,25
1213,43001,48.84633805388875,2.420247340474637,22
1214,43002,48.84887901900429,2.426198422131812,25
1215,43003,48.845719900926,2.427406302761393,26
1216,43004,48.85041836676044,2.43451378622076,25
1217,43005,48.847550436310826,2.433432607923368,49
1218,43006,48.841486856300165,2.430793451133684,28
1219,43007,48.84825775272934,2.439892899386235,25
1220,43008,48.84779066448261,2.444690887827985,25
1221,43009,48.84696126017499,2.452237396596088,50
1222,43010,48.849744956976856,2.451960306308826,25
1223,43401,48.81995410122802,2.464025504702534,45
1224,44101,48.81505000619745,2.459239414806482,48
1225,44102,48.822175804937544,2.421504476062366,25
